user_id,user_type,amount_type_1,cnt_type_1,amount_type_2,cnt_type_2
f06ee9d,11,1247190,47,427383,29
e65e311,11,24500,4,125500,4
2df32c3,10,1000,1,1252541,37
9b143bc,11,647643,31,100000,1
ba338c6,10,198500,8,565900,10
d98f54a,01,0,0,400000,1
a9b38be,11,77000,14,430000,3
bf5f4a1,01,152000,7,118100,4
3a39c36,10,93070,9,2392187,37
1ad9a18,11,32400,3,50000,1
f117357,10,13990,2,73429,1
042d814,10,0,0,110986,3
217d4ca,01,82900,13,18900,1
416ccd5,10,690100,22,2106000,14
a200c5d,11,15900,8,3000,1
58363f0,10,67000,6,44000,2
767ed78,01,92800,11,4440000,11
19b5355,11,527660,36,103600,4
1de0db7,01,584320,20,2581000,10
8998484,10,628300,15,537500,6
8e53b77,10,346700,15,7680000,31
8de0b33,11,259500,17,111400,6
6a07e00,10,163900,10,125860,2
b876686,10,0,0,875000,68
a8a3b59,01,331885,6,4082596,28
d5d3279,10,89500,10,27872,1
4902ec2,11,605216,11,211600,3
bfb5e74,10,80710,4,358320,3
c92b6c1,11,193700,11,11702,2
d82f2f1,11,201260,12,34141,4
cf08db1,01,57000,2,16910389,47
170f165,01,1000,1,14000,1
bd77d3c,01,21300,5,274400,14
cefd0b4,11,66460,6,49600,4
1783bff,10,95120,8,472000,4
cf749a0,10,59700,3,58000,1
4577369,11,667338,13,583650,13
e454138,11,111800,4,2904110,31
1f07ded,01,575200,12,2329329,8
0aba34e,11,197780,7,4500,1
d1400c7,01,365300,17,1234000,6
58a919a,11,64800,26,30118,2
96a6ba7,01,425900,18,1669996,11
7f0de2b,11,618240,27,3531251,65
e8a464e,11,316070,10,943074,7
2c0459f,10,97250,5,200000,1
81360cc,01,423050,13,400000,2
14dda40,11,212300,15,1284100,14
f485b4f,10,136400,5,1328276,18
4f29b2e,10,0,0,1907735,20
31bd8af,10,71360,20,1041365,44
309412d,10,78900,2,263889,23
fb54f25,11,51000,9,538375,7
abd7ab7,10,673870,24,2591510,15
a7f0477,01,77000,1,1175000,6
33a61ce,10,129200,14,82000,2
2a2a2e8,01,101000,5,15000,1
6f49c30,11,588400,17,122600,6
73e2f85,10,109400,6,629300,7
1a62081,10,44000,4,193000,3
27c41f0,11,317800,21,567600,3
edc92c0,01,62000,1,5000,1
23a7c56,10,108070,5,193000,7
ebe21fc,01,1980,2,250000,1
f30c016,11,200600,13,150000,3
953467b,11,51800,5,10100,2
9d760a1,01,175509,8,457120,9
51ff956,10,709830,26,28145152,129
b94f740,11,499814,33,610000,10
546213a,11,74400,3,127750,5
f46eada,11,64980,7,50000,1
d3db25e,01,0,0,47800,1
af1eef3,10,85000,4,35000,1
dbe8ff3,11,215780,10,100000,1
3db0ccc,10,3000,3,100000,2
48409aa,11,-26500,11,1399000,14
789cb5e,01,50600,4,193200,8
2794872,01,155000,6,27000,1
30403da,01,128940,9,109333,2
0839a38,10,26500,2,329000,40
6c27813,10,88350,9,1100000,3
743dbae,01,34000,2,12070000,18
409072e,11,417870,46,14678144,99
fe3ec17,10,300533,15,70010,8
e8286e9,01,31000,1,270500,10
e19b6ef,11,775843,40,12345235,48
f992040,10,2000,2,100000,1
eef51f3,01,5000,1,20000,1
6b6ce40,10,52730,2,60000,1
e95cdce,11,31900,3,100000,2
64f6470,01,17000,3,873200,44
3007bfd,10,1001970,22,758157,15
f28ed2c,01,194817,3,100000,1
83d5633,01,14700,2,850000,6
d359382,01,83000,2,1186000,33
3287b25,10,74800,4,549552,27
08e2976,01,66000,3,10000,2
8fb7f30,11,440110,6,2929770,22
e7441bf,01,37700,7,513000,4
af184ed,01,1080680,33,193100,2
defdd9a,11,398268,8,504850,12
28dcd1f,10,167700,12,14588684,100
5c0efad,11,2000,2,50000,1
132e6d7,10,229434,10,4045301,27
82214f7,01,41600,10,109726,3
e7e4b0f,10,102600,5,177000,3
8dcc78e,01,437803,20,516816,9
0af6550,11,30600,3,1463300,4
7c4eda7,11,364180,17,1652590,11
dacb627,11,43500,9,69100,3
bd88f5e,11,268000,11,175000,3
32e6d85,10,237661,10,1287000,14
1c00d10,10,58300,3,443532,6
62608bf,11,56500,5,448000,3
9f33de6,10,26900,2,92810,4
e7b6677,11,141360,7,300000,1
def12be,10,15000,1,50000,1
81eb16b,10,1000,1,1160000,4
6556289,10,0,0,53900,3
5ad1bcc,10,73200,2,62434,6
d023801,11,18000,4,135100,4
0693aed,10,23700,5,863800,18
0efb2d8,01,4000,1,200000,1
d8566f4,11,140680,6,1012200,21
57cf783,11,53780,4,438900,8
1750edc,01,38000,3,380010,3
9ef0f74,10,123200,9,106533,5
d91b894,01,39000,7,100000,1
64aef98,11,628890,20,1536007,29
47b8224,11,37700,4,123500,4
0640acd,10,1000,1,50000,1
f60a0bf,01,99026,4,561000,7
4861d08,10,14000,3,198000,2
1cbda1b,11,54600,10,100000,1
d4e1162,10,81000,4,95000,9
421ab1d,10,52420,5,2755000,12
8e463f7,11,496000,22,3350500,27
68738d4,11,43900,9,22000,2
65566d7,01,87500,4,44000,1
f28eb71,10,287080,15,512800,11
28aad76,01,202620,10,8000,1
e437548,10,21000,2,66000,1
a248914,11,10180,3,680000,3
7abf515,11,192000,14,246000,4
fb51bda,11,149100,9,294600,3
69166bd,11,759000,37,5514900,26
3d336d8,10,159450,5,2838070,53
8fc2693,10,0,0,420033,11
748f463,10,55900,3,575110,8
40967dd,10,8480,3,217410,6
b9b8d28,11,191000,9,140000,3
0bca200,11,242180,8,1006240,7
e7bc487,10,299570,8,1252740,11
7d32aee,01,166000,6,55000,1
7b9129e,11,46650,5,70400,3
3a5e006,10,62000,3,325000,5
cd530c0,01,1000,1,86000,2
7c83445,11,39500,4,355986,16
1142f18,01,402800,16,1285000,9
23cd82f,10,371065,10,3198700,21
d58006c,01,289000,12,3270000,3
f085170,10,0,0,5700,1
28040df,11,936980,33,2553327,31
3557ad0,10,34300,6,18500,1
ba41779,11,157700,8,1248650,16
6ebaa5e,01,3000,1,50000,1
40c2e91,10,12000,11,1,1
53f4a10,10,106260,10,2445110,25
74b603c,11,40580,4,100000,1
be005d6,10,128000,3,3104540,16
1f255e7,10,245900,10,6348765,26
2e3db31,01,73600,4,150000,2
38aa78e,10,42000,3,180000,3
d35e9bc,10,96800,9,3014900,69
ce78383,11,399890,13,2467388,12
3b02aca,11,124600,7,400000,3
d4ebbee,11,603600,21,4163650,45
982f899,11,92100,17,533333,12
49fadd3,10,103000,3,919699,24
cbe0ad0,11,262200,4,2300010,14
c87391d,01,68000,3,58100,5
b1532ad,11,623090,59,10,1
a02f132,10,85700,6,2961800,43
e7053a8,11,82400,2,844500,5
5ad874e,01,88800,4,218850,14
90705eb,11,490300,50,180000,2
043b48f,10,729770,4,9615635,24
63a7bf1,11,556048,6,127300,2
c911031,11,1000,1,172498,4
f4339bc,10,107900,3,806404,33
1a47a7e,11,27670,5,1885677,9
42f5f42,10,374600,14,744733,13
541ce18,01,32000,2,20000,2
0b44937,01,50000,4,50000,1
2ec01b3,10,336300,23,558600,27
4ed4eaf,10,15900,4,209510,13
5502f44,11,332700,4,54600,2
ad378b2,01,70900,5,56000,2
df3bcd7,10,423430,7,30000,1
9149d1b,11,67100,13,12500,1
673d102,10,338601,15,1980943,28
434e745,01,116700,1,347000,3
1a54f18,01,131540,6,420000,7
a3f41d8,10,41800,4,200000,1
8c18d40,11,250400,12,201700,6
dcf56cf,11,77900,3,5885330,10
e8cf328,10,820610,40,94362,7
a09304d,11,123800,10,251830,6
c83d6a9,11,145660,10,80000,1
fbd69a8,10,1000,1,202600,2
5c927d2,11,473600,17,257300,5
48aa4c4,01,5000,5,100000,3
d49587d,11,120800,17,240000,6
02da885,11,279600,15,583242,5
507038a,11,1107555,13,5294528,51
480fa07,01,345600,7,1829737,24
74af019,11,176502,13,80000,1
4cad096,10,25400,2,3835230,27
47ec0b2,01,91900,5,2537300,11
9562477,10,25600,7,280000,22
4077c7d,11,1034150,35,3070000,11
50e7a2b,10,7600,1,40666,1
93e5a27,01,31700,2,10000,1
b64467e,10,503155,4,238900,6
3435996,01,0,0,27000,1
9124f09,11,0,0,3975500,34
bef59bb,10,88000,3,111025,5
c4712b3,11,941766,19,465714,3
79885cc,11,72500,8,281000,5
750ea56,10,51000,3,7216020,29
3f76d0c,11,638200,23,268100,4
649df83,01,1000,1,70057,4
c518461,01,109500,5,1617500,10
8bb49a3,11,100000,6,511150,8
3c5048c,11,132600,12,2715576,8
bd83dba,11,820040,38,6614851,45
24b1140,11,33900,4,1954350,49
c5717d5,11,134100,18,76900,4
3183c46,10,54400,7,599850,10
6272879,10,84650,16,6206650,92
5017a31,11,462000,6,20000,1
3949ee1,11,1376220,80,3026383,39
4c14b09,10,53400,5,2220420,37
52c3629,10,49000,3,52800,6
3addaad,10,30000,2,59100,5
cf56e6d,10,1000,1,4931526,60
7a022a7,10,8800,1,41300,3
902bc2c,10,475530,31,869000,16
c62fe13,01,0,0,45500,1
d3766bd,10,131200,4,150000,1
ceeb109,10,483591,5,934000,1
eabc989,11,133100,5,25000,1
361c293,01,1000,1,200000,1
b69078f,10,264758,6,205000,7
49f0bb5,11,23100,9,12100,1
a3b7ac6,10,8900,4,20000,1
1640957,01,170900,14,100000,1
f669621,10,0,0,20598,1
8f56995,11,1234300,83,3119950,20
22b7941,10,38000,2,1507300,32
dbc5b1a,10,143970,6,16010,1
39b8225,10,1000,1,613810,15
2cd10cc,11,2000,2,50000,2
9604f79,01,552000,2,72400,5
da3c8bc,01,203530,15,956056,19
d965edc,01,158900,9,5649300,68
08de7d1,11,112670,9,290400,19
765b7c5,11,6600,3,3110000,4
88a94a7,01,46700,7,20000,1
ed1e1fd,10,320015,4,228500,6
014d612,11,1176500,19,1929906,34
040fecf,10,72420,8,867600,15
32b935a,11,143500,13,653563,12
f40561f,10,154400,12,57975,6
14e1027,10,237000,4,688000,5
f57bbe5,10,24900,3,600000,12
f23de06,11,280250,11,375000,4
2f05544,10,60300,4,43200,4
8147db9,10,11900,1,73000,6
ae4327d,10,0,0,100000,1
c76944a,11,74000,5,2376330,10
6e139bd,10,1300,1,9,1
dc3ae87,11,66800,8,912860,4
a9232fa,11,58800,8,10000,1
65c5ac4,11,378050,17,198850,8
8fe6ff8,11,308100,8,60000,2
3c0b993,11,170700,9,150000,3
40ae9aa,01,316100,11,120000,2
9c8ec6f,10,35800,5,3500,1
3330189,01,24900,1,50000,1
6107bec,01,0,0,1050000,2
d37c42c,10,4470,2,642800,27
54e60c2,10,80700,4,174000,3
914f9ca,11,0,0,20000,1
da57784,10,13200,3,305000,25
a0a5199,10,114820,5,164000,8
976316f,11,0,0,900000,1
af30f3b,10,271636,8,2410000,13
8c3402f,10,134240,14,492810,30
a2f70f9,11,3000,3,205400,5
7a5f8b8,01,46000,2,10000,1
da23cd4,11,29800,1,21320,2
2033aee,01,609824,12,176400,8
e11bb9d,01,178000,8,86433,4
d344d82,11,443470,29,230800,9
62d42d4,01,391700,8,750000,3
660ac64,10,18200,3,2791584,34
7b55315,01,29800,2,135800,5
261130f,10,590956,16,826454,33
69a4e42,11,629900,23,324501,16
14ca677,10,247740,17,4067822,40
1d28bac,10,36540,1,147000,10
b05a595,01,57500,5,4104878,25
744d360,01,383800,19,100000,1
fb096c4,10,405780,19,11682484,48
be3f4d4,10,123700,7,228501,9
e01bd33,01,26900,6,218750,23
ad6a9aa,11,14300,7,5361200,49
0253cce,10,188820,6,724850,11
e93a806,10,78600,5,50000,1
81a55e4,01,185000,11,0,0
13cde15,01,1000,1,0,0
4b73782,01,0,0,0,0
3f17fb7,10,49000,2,0,0
cbdf7ad,10,40600,2,0,0
1eee7e1,10,0,0,0,0
d20dba4,01,1517000,52,0,0
7ea50de,10,30000,1,0,0
0265c89,11,2000,2,0,0
e8bf47f,10,7000,5,0,0
8190482,10,122000,4,0,0
15ac172,10,0,0,0,0
156ac65,11,351000,11,0,0
93918ff,11,140631,11,0,0
9ee71e5,11,96500,7,0,0
054cb34,01,75900,4,0,0
2cdfaac,11,16800,3,0,0
8e1a3f0,11,3000,3,0,0
274f850,10,14000,1,0,0
f409aca,01,16200,2,0,0
ccff9ad,01,699500,19,0,0
ed1a8b8,10,17000,2,0,0
8f155fd,11,158500,14,0,0
9ae154b,01,94400,7,0,0
5d36f0e,10,183436,5,0,0
6b231b3,01,32400,3,0,0
f0e1bad,11,33600,4,0,0
e1fdbe4,10,20300,1,0,0
faece78,10,84300,3,0,0
17ab0f3,01,22000,2,0,0
0f49b91,01,1000,1,0,0
6e7879b,11,1310701,18,0,0
bcb84e5,10,50000,1,0,0
8a2c277,01,194000,10,0,0
85bfec2,11,287000,15,0,0
4f44edd,10,144410,2,0,0
c96581c,10,0,0,0,0
119a566,11,45600,9,0,0
037aae7,11,103800,6,0,0
c071f5a,01,10800,2,0,0
118d039,01,215200,10,0,0
4c66381,01,0,0,0,0
72ca794,01,477000,20,0,0
3d9b965,10,0,0,0,0
a847923,10,81700,3,0,0
1267939,01,74000,2,0,0
94d7f48,11,1500,1,0,0
690da69,11,21000,1,0,0
2512f87,01,90000,2,0,0
4188396,11,436252,3,0,0
52a2f03,01,293770,10,0,0
83a3c70,01,97000,4,0,0
98b71ea,01,357000,13,0,0
2fced28,01,617100,27,0,0
2015132,11,46000,3,0,0
2a755db,10,23000,1,0,0
c7a9f97,01,480000,14,0,0
ebea1b3,10,9900,1,0,0
fab62d8,10,165531,19,0,0
af7d2e9,11,530100,20,0,0
f1a8cd8,10,0,0,0,0
963a875,01,456000,16,0,0
2388205,10,22000,3,0,0
fe4b287,11,28500,10,0,0
3e4d74a,01,92000,4,0,0
7810ada,11,0,0,0,0
d82e7d2,10,0,0,0,0
0f035b9,11,777904,19,0,0
3264798,01,426000,20,0,0
ea41511,10,4000,4,0,0
880f42e,01,144000,5,0,0
c2a204e,11,244300,29,0,0
fe43a47,01,179000,8,0,0
ad67933,01,216200,5,0,0
e8d33d6,01,210400,10,0,0
47befbd,11,77000,4,0,0
94ec121,10,119800,6,0,0
205274b,10,152640,6,0,0
a6ad94f,10,1000,1,0,0
7aa5512,10,38400,3,0,0
beb76f5,01,263600,13,0,0
188e99e,11,9800,1,0,0
3810186,10,0,0,0,0
9762841,11,162000,6,0,0
787c072,01,146000,9,0,0
4838a91,11,113500,6,0,0
6bf357d,10,1000,1,0,0
f224fbd,11,21500,2,0,0
c61b340,10,44700,5,0,0
9e158fd,01,169000,9,0,0
64629e1,01,0,0,0,0
0a82ecd,01,2000,2,0,0
a56b22e,01,65000,5,0,0
6a515ce,11,226400,10,0,0
fc6549c,11,453000,21,0,0
5a37d9c,10,160700,8,0,0
f6491fb,11,64000,6,0,0
c32ca81,11,101000,17,0,0
071d522,11,2000,2,0,0
23babaa,01,114000,9,0,0
021074f,11,299000,21,0,0
a54e498,11,2945780,5,0,0
dbf9394,01,15500,2,0,0
e2e98c6,10,44700,2,0,0
a67978b,10,159540,17,0,0
df359b1,11,235190,9,0,0
e1ba5aa,11,266600,25,0,0
9917768,01,2000,2,0,0
bda6836,11,42100,4,0,0
109d5e5,01,0,0,0,0
60fb390,11,154500,9,0,0
51950c2,01,18000,2,0,0
9975357,10,68500,4,0,0
2c677f9,10,16900,5,0,0
204b63e,01,355050,9,0,0
0dfc0e8,10,25000,1,0,0
84ce245,10,291958,15,0,0
89a2ce2,10,15800,4,0,0
96df3be,01,199000,10,0,0
1c10b66,11,539000,17,0,0
a83595b,01,8200,1,0,0
659dfed,01,42500,2,0,0
f5228c2,01,0,0,0,0
8beede1,01,0,0,0,0
35d03df,01,0,0,0,0
baafd91,11,48000,4,0,0
c016d6f,10,1278000,36,0,0
a89a18b,11,64000,4,0,0
9324c7b,01,0,0,0,0
cd46e3f,11,0,0,0,0
44e13dc,11,1498300,28,0,0
e9880e2,01,48300,7,0,0
ffc7108,11,1000,1,0,0
2b86259,10,95000,5,0,0
d672603,01,2000,2,0,0
16504b8,01,0,0,0,0
fd4cea6,10,0,0,0,0
e907fcd,01,89000,5,0,0
f37771f,10,188170,12,0,0
6a2b55b,11,77000,5,0,0
112a87a,01,1000,1,0,0
d7634b1,01,23000,1,0,0
bb03004,10,1000,1,0,0
1254fc3,10,0,0,0,0
f988d7a,10,0,0,0,0
22c1e65,10,4000,3,0,0
b8c5aac,01,0,0,0,0
dcbc95f,10,488000,23,0,0
91bdbe3,01,391000,15,0,0
cd1d21b,10,4000,4,0,0
6ec3447,11,22900,2,0,0
faa4ee7,10,213120,10,0,0
fd04f2c,01,4000,4,0,0
c5d41a0,10,7500,7,0,0
821c116,10,1000,1,0,0
28cf0f4,11,9000,8,0,0
bfc8aea,11,490000,16,0,0
32d540a,01,564300,18,0,0
2309b84,01,1000,1,0,0
3d95f92,11,33000,3,0,0
910d64b,01,53000,2,0,0
15a30d6,11,48000,3,0,0
e6c30c9,01,142000,7,0,0
d1f89de,01,536000,24,0,0
da06be0,01,100000,5,0,0
2fe49ae,01,232000,17,0,0
93f1059,11,54800,4,0,0
29d65e6,10,0,0,0,0
f622565,10,0,0,0,0
9fee36b,11,2000,2,0,0
0c9848e,10,97810,6,0,0
4000a24,01,13900,1,0,0
755c104,01,3700,2,0,0
91abbae,10,1000,1,0,0
303e5f5,11,0,0,0,0
127732e,10,170160,8,0,0
51dcaae,10,341000,5,0,0
cfbee28,01,187690,3,0,0
239ac0e,01,27000,2,0,0
1485102,10,0,0,0,0
6e19a2b,01,270700,3,0,0
ec2a3e9,11,165700,10,0,0
2443b9e,11,250500,25,0,0
c3b53c3,01,340000,14,0,0
5961d8a,01,368850,21,0,0
cdbe17e,01,53000,2,0,0
b49b98b,01,193000,7,0,0
9a60fe1,10,9900,1,0,0
4d6812f,01,0,0,0,0
5c3b2c2,01,177000,7,0,0
f92a35a,10,1000,1,0,0
56c9a5d,01,298500,16,0,0
da6c8fb,01,616800,23,0,0
f065b48,11,9000,8,0,0
0212bb6,11,3000,3,0,0
facaa62,10,107700,2,0,0
ea5540c,01,484578,9,0,0
5024715,11,222000,10,0,0
8f1ce19,01,244500,10,0,0
ed3cb4c,01,253000,11,0,0
9ece2c1,01,229990,11,0,0
451e95a,10,17900,2,0,0
944aecc,01,68000,3,0,0
67a4921,01,0,0,0,0
bf7a25c,01,15100,1,0,0
b8948dc,11,430000,15,0,0
3e8ea8b,01,1000,1,0,0
809311f,11,59000,4,0,0
4cf26f4,01,40000,2,0,0
7cf10a5,10,224400,3,0,0
6648820,10,307760,11,0,0
3ad6075,11,94530,1,0,0
014c679,01,16000,1,0,0
9ba5de4,01,12700,1,0,0
43aaf6e,10,67500,2,0,0
576e971,01,158000,8,0,0
5ca0af0,01,22000,19,0,0
4d78acc,01,0,0,0,0
1f0b304,11,49400,2,0,0
1d2a803,01,53900,3,0,0
4853862,10,41400,5,0,0
760c501,10,0,0,0,0
1177ee4,01,308700,12,0,0
aac0275,11,21000,3,0,0
ec1d85b,10,117730,5,0,0
c950341,10,43000,3,0,0
3a664c4,01,0,0,0,0
552e2e6,01,461300,21,0,0
8c89fba,01,1240470,32,0,0
f88b409,11,214750,4,0,0
fd2b396,01,2000,2,0,0
437c025,01,0,0,0,0
743c454,11,180600,5,0,0
d56ecf6,01,100000,3,0,0
fd31ba8,01,69100,3,0,0
c3686ff,10,115200,2,0,0
fba577a,01,362880,10,0,0
5002636,01,371000,14,0,0
7c62b12,01,484000,19,0,0
9f1a949,01,129000,4,0,0
fb1fe55,11,36000,6,0,0
7ffe250,01,1000,1,0,0
b27072c,10,22000,7,0,0
17cb97f,10,14700,2,0,0
dc112a8,11,260220,14,0,0
63d4f20,10,87100,5,0,0
67995ae,10,10430,2,0,0
0ecd82c,11,737480,14,0,0
b09ab2a,11,519000,14,0,0
45e70c5,01,38000,2,0,0
338f2ac,10,3458900,26,0,0
c990927,01,577000,21,0,0
37dc161,11,119500,6,0,0
0f07213,11,500,1,0,0
032a839,01,68000,3,0,0
b5e9b84,10,2000,2,0,0
1684f40,01,0,0,0,0
b3fe73a,10,1000,1,0,0
7c3caa5,11,54100,3,0,0
71bf8d7,01,53330,3,0,0
ab5963d,10,52680,3,0,0
d703788,11,257200,14,0,0
a94c56e,10,2000,2,0,0
8b58e19,01,0,0,0,0
24612ad,01,889500,39,0,0
975992d,01,0,0,0,0
449e699,01,707800,48,0,0
71d1850,11,72000,5,0,0
016d3b1,10,53000,5,0,0
6f54bc1,11,263740,11,0,0
295b94e,11,154300,7,0,0
584f7e2,01,240000,9,0,0
266a765,11,166500,12,0,0
39ff38b,10,177700,7,0,0
2d285a4,11,105000,4,0,0
b1d9652,01,320900,12,0,0
e9286fe,11,2000,2,0,0
7e7e0cf,01,1000,1,0,0
226f458,10,73900,6,0,0
3fe947a,01,552000,18,0,0
f653248,10,1000,1,0,0
2d1bf3a,01,165070,7,0,0
26e3bdd,11,393800,13,0,0
861f9d9,11,153600,10,0,0
2bd78f4,01,82000,3,0,0
5ceccce,01,461000,16,0,0
cf77995,10,0,0,0,0
f4d77ff,11,328090,5,0,0
bf48f27,01,12800,1,0,0
8304c1b,01,194000,12,0,0
aec2fcc,11,729200,20,0,0
68b7b70,01,1000,1,0,0
3f4c544,01,509700,32,0,0
b20356c,10,30000,2,0,0
78efc03,10,0,0,0,0
5ed550b,11,17100,3,0,0
3103fbd,10,107900,2,0,0
a953b41,01,1000,1,0,0
0b6a179,11,90000,5,0,0
e609f6d,11,185750,12,0,0
541c78f,11,224000,17,0,0
8f967e8,11,128500,7,0,0
bf095f5,10,0,0,0,0
c46d6e4,01,1000,1,0,0
a90da24,10,194000,13,0,0
a81796e,10,11000,3,0,0
43e398a,01,1000,1,0,0
8f52f5d,11,44760,4,0,0
74ca398,11,136800,3,0,0
a50adbc,11,645654,5,0,0
f19a1b9,11,72000,7,0,0
8a8f2de,11,85400,8,0,0
7a7ee71,01,2000,2,0,0
ace3a6d,11,188300,8,0,0
4bf2989,10,20000,1,0,0
37ccce7,10,262750,36,0,0
3a9ed85,01,53000,2,0,0
5489de3,10,38430,2,0,0
2531ad2,01,117100,7,0,0
41b2384,11,71500,5,0,0
a6a87c8,01,70000,3,0,0
7109463,10,19300,4,0,0
76ad568,11,793694,31,0,0
86e3c2d,01,357710,8,0,0
bf4dcf1,01,5000,5,0,0
7309df9,11,2000,2,0,0
c452e3a,01,35200,2,0,0
c778b83,01,29900,3,0,0
96dccb8,11,185403,17,0,0
b610da6,10,20800,1,0,0
7cdb18b,11,3000,3,0,0
1796d68,10,83100,4,0,0
bce72c8,11,34000,2,0,0
40e1b99,01,0,0,0,0
6d5b1ef,11,1000,1,0,0
af77b40,10,118700,4,0,0
1a85bb5,01,1000,1,0,0
37dbc8a,10,382000,8,0,0
3047fe6,01,1000,1,0,0
b214824,01,561000,28,0,0
c27a610,01,271600,7,0,0
dbbafc8,01,514400,20,0,0
ca268a8,11,54100,2,0,0
a367e5e,11,941095,33,0,0
1489225,11,36000,2,0,0
c1c6fca,11,247800,23,0,0
58b20c9,11,3000,3,0,0
6e36771,01,191000,12,0,0
05e06e5,11,101000,2,0,0
e6e9a84,10,155000,5,0,0
8a5cc68,10,27680,5,0,0
8dea815,11,52000,11,0,0
c36299f,01,1000,1,0,0
e69b2d6,10,26000,1,0,0
e096625,01,227000,4,0,0
da033a1,10,54980,13,0,0
e80ce52,01,0,0,0,0
794ceec,01,1000,1,0,0
67934b5,01,50400,5,0,0
191c379,01,419000,13,0,0
8a40841,01,35600,2,0,0
5b91956,11,217990,8,0,0
d08af5e,11,261302,8,0,0
ef13d14,01,3000,3,0,0
788f8fb,11,6000,6,0,0
0278793,10,298640,14,0,0
d0381e3,01,1107790,49,0,0
3df36eb,01,123800,7,0,0
6dca05a,10,0,0,0,0
bd706f5,10,173200,7,0,0
c77fc7d,01,0,0,0,0
de37bcf,01,3000,3,0,0
1d33666,11,97500,6,0,0
8774f9a,01,0,0,0,0
1dc5bcf,11,56200,10,0,0
036cab7,11,30000,1,0,0
ad9c3d6,01,30000,1,0,0
62d6f01,11,139000,7,0,0
edaccb6,01,87600,4,0,0
44e2afa,01,0,0,0,0
1a27aa4,10,0,0,0,0
4e07891,10,0,0,0,0
3dc36ac,11,699480,36,0,0
c911236,01,569327,2,0,0
a8826e2,01,0,0,0,0
7116a2c,11,180825,5,0,0
09d13e6,01,317500,12,0,0
1853b45,01,103600,7,0,0
3a32ef4,11,250000,8,0,0
2fc6edf,11,34000,2,0,0
8812cff,11,441600,15,0,0
653a2f3,01,104000,5,0,0
254db59,01,367200,13,0,0
98a324c,01,239000,10,0,0
2a1b826,10,6000,6,0,0
986ce3c,11,1180523,13,0,0
86ebe0b,01,616410,16,0,0
843ef14,01,201000,13,0,0
83501eb,11,85000,7,0,0
063b907,01,116000,5,0,0
2062c33,11,15700,3,0,0
44386e6,01,391030,47,0,0
f8c5b7b,01,474190,17,0,0
de1703c,01,50900,2,0,0
0632a17,10,2000,2,0,0
cf18784,01,136500,8,0,0
f26513e,01,96600,5,0,0
b1d46f7,01,73600,11,0,0
3174e6d,01,1000,1,0,0
5f9ce2b,11,443000,19,0,0
3b8e999,10,36000,1,0,0
20b2fd8,11,179300,10,0,0
13907f4,11,19000,5,0,0
633eaad,11,2000,2,0,0
f7681d1,11,301581,7,0,0
a925b9b,01,0,0,0,0
b862612,11,3000,3,0,0
0008986,01,60700,5,0,0
a6b513c,01,62900,2,0,0
b7f3bbf,01,328780,2,0,0
fbc06ec,11,50000,2,0,0
e097ee6,10,1000,1,0,0
e0cbb71,10,0,0,0,0
43f86a2,11,22000,3,0,0
fbb48f4,01,1000,1,0,0
6c4e9d9,11,435750,15,0,0
eba7094,01,31000,3,0,0
ea5b36d,01,0,0,0,0
7acfb43,11,271921,10,0,0
95a8c67,01,6000,6,0,0
f1142fc,11,1000,1,0,0
3c78c1e,10,29020,2,0,0
f9935f4,10,5000,4,0,0
3d6c2e8,11,73000,2,0,0
2d66bcb,11,962396,7,0,0
38cdd75,10,1000,1,0,0
f7e0920,10,582816,41,0,0
66392da,10,1000,1,0,0
097be28,10,68000,1,0,0
c00f0ce,11,187300,8,0,0
c0dd4fa,10,6000,3,0,0
daf12d2,01,25800,2,0,0
eade8a7,01,0,0,0,0
24646bc,10,1000,1,0,0
e89894b,01,255100,16,0,0
24d452a,10,0,0,0,0
30f301a,10,37000,2,0,0
e86ffde,01,30400,3,0,0
e11f484,11,186310,15,0,0
b13e74a,11,610100,29,0,0
ed824b9,01,66800,6,0,0
8e6fff6,01,1129000,32,0,0
5ed08b1,10,69920,2,0,0
0e11a49,01,48700,4,0,0
5f01a62,01,51000,3,0,0
e21e7d9,01,1000,1,0,0
ca6e816,01,1000,1,0,0
eb28d36,10,42000,3,0,0
18c2243,01,15500,1,0,0
35caa2e,11,73600,13,0,0
775873b,01,0,0,0,0
945c3ba,01,2000,2,0,0
dec35f7,10,0,0,0,0
585cbe8,01,151500,3,0,0
fb2f3dd,01,89000,4,0,0
b9505e5,10,211370,4,0,0
268b493,01,14000,2,0,0
4d00ff2,01,0,0,0,0
f7ba98a,01,142000,5,0,0
2ea5847,11,11300,6,0,0
48467bf,10,2000,2,0,0
aff2890,10,106270,4,0,0
f9aca5a,01,395700,17,0,0
81f339e,10,0,0,0,0
7e1c8ee,01,123000,6,0,0
5bdad99,01,2000,2,0,0
cf83217,01,95000,4,0,0
7a39adf,01,184000,9,0,0
429c12f,01,29000,2,0,0
6badc1f,11,28000,3,0,0
fad1fce,01,1000,1,0,0
ed72373,01,1000,1,0,0
a3c1ce5,10,2000,1,0,0
925ec0e,01,17000,3,0,0
d934665,11,52400,4,0,0
e9c82de,11,1000,1,0,0
9de4a7e,10,27000,2,0,0
b7eb750,11,70600,6,0,0
443eb19,10,118300,5,0,0
8b86832,10,185800,11,0,0
1b43ab0,01,17000,12,0,0
